Arguments_LongestWordLength,argDomanRatio,ArgUrlRatio,argPathRatio,ArgLen,avgdomaintokenlen,longdomaintokenlen,tld,delimeter_Domain,domainlength,domain_token_count,domain_digit_count,domain_letter_count,domainUrlRatio,Domain_LongestWordLength,Directory_DigitCount,Directory_LongestWordLength,Directory_LetterCount,Entropy_Afterpath,Entropy_Domain,Entropy_DirectoryName,Entropy_URL,Entropy_Filename,File_name_DigitCount,Filename_LetterCount,NumberofDotsinURL,NumberRate_Domain,NumberRate_FileName,NumberRate_URL,NumberRate_DirectoryName,avgpathtokenlen,pathLength,path_token_count,pathDomainRatio,pathurlRatio,Path_LongestWordLength,LongestPathTokenLength,delimeter_path,Query_LetterCount,Querylength,Query_DigitCount,SymbolCount_URL,SymbolCount_Domain,SymbolCount_FileName,SymbolCount_Afterpath,SymbolCount_Directoryname,urlLen,URL_Letter_Count,URL_DigitCount,delimeter_url,vowel_ratio_url,label
0.0,0.0,0.0,0.0,0.0,4.333333333333333,7.0,3.0,2.0,15.0,3.0,0.0,13.0,0.625,7.0,0.0,0.0,0.0,0.0,3.1395722619867223,-0.0,3.8239348962840567,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.06666666666666667,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,24.0,18.0,0.0,4.0,0.20833333333333334,0.0
0.0,0.0,0.0,0.0,0.0,7.5,12.0,3.0,1.0,16.0,2.0,0.0,15.0,0.64,12.0,0.0,0.0,0.0,0.0,3.375,-0.0,3.703465189601646,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.0625,0.04,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,25.0,20.0,0.0,3.0,0.16,0.0
0.0,0.0,0.0,0.0,0.0,6.666666666666667,14.0,3.0,2.0,22.0,3.0,0.0,20.0,0.7333333333333333,14.0,0.0,0.0,0.0,0.0,3.4251185503571393,-0.0,3.698068512058838,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.045454545454545456,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,30.0,24.0,0.0,4.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,1.0,13.0,2.0,0.0,12.0,0.13131313131313133,9.0,4.0,4.0,4.0,0.0,3.238901256602631,2.9219280948873623,4.376873759809152,4.0435004180950775,4.0,53.0,1.0,0.0,0.058823529411764705,0.08080808080808081,0.4,5.0,79.0,13.0,6.076923076923077,0.797979797979798,12.0,12.0,14.0,0.0,0.0,0.0,18.0,1.0,11.0,0.0,2.0,99.0,73.0,8.0,16.0,0.26262626262626265,0.0
0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,9.0,2.0,2.0,6.0,0.07627118644067797,2.0,0.0,4.0,7.0,0.0,2.94770277922009,2.725480556997868,4.370854363655993,4.13875570471634,17.0,59.0,2.0,0.2222222222222222,0.18478260869565216,0.16101694915254236,0.0,4.368421052631579,102.0,19.0,11.333333333333334,0.864406779661017,5.0,17.0,19.0,0.0,0.0,0.0,23.0,1.0,16.0,0.0,2.0,118.0,76.0,19.0,21.0,0.1864406779661017,0.0
0.0,0.0,0.0,0.0,0.0,6.333333333333333,13.0,3.0,2.0,21.0,3.0,0.0,19.0,0.7,13.0,0.0,0.0,0.0,0.0,3.4632805178108104,-0.0,3.7810760119146067,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.047619047619047616,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,30.0,24.0,0.0,4.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,7.5,12.0,3.0,1.0,16.0,2.0,0.0,15.0,0.64,12.0,0.0,0.0,0.0,0.0,3.375,-0.0,3.8936606896881854,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.0625,0.04,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,25.0,20.0,0.0,3.0,0.24,0.0
0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,1.0,15.0,2.0,0.0,14.0,0.6521739130434783,11.0,0.0,0.0,0.0,0.0,3.506890595608519,-0.0,3.8492239123906247,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.06666666666666667,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,23.0,18.0,0.0,3.0,0.2608695652173913,0.0
0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,1.0,11.0,2.0,0.0,10.0,0.5789473684210527,8.0,0.0,0.0,0.0,0.0,2.59490661824394,-0.0,3.391892644680934,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.09090909090909091,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,19.0,14.0,0.0,3.0,0.15789473684210525,0.0
5.0,7.071428571428571,0.7021276595744681,5.2105263157894735,99.0,6.5,10.0,3.0,1.0,14.0,2.0,0.0,13.0,0.09929078014184398,10.0,0.0,0.0,13.0,4.534858262559823,3.521640636343319,3.32323142879762,4.672609152574407,1.584962500721156,0.0,3.0,2.0,0.0,0.0,0.06382978723404255,0.0,8.5,19.0,2.0,1.3571428571428572,0.1347517730496454,3.0,14.0,2.0,74.0,99.0,9.0,24.0,1.0,0.0,16.0,2.0,141.0,108.0,9.0,17.0,0.23404255319148937,0.0
6.0,24.09090909090909,0.9137931034482759,53.0,265.0,5.0,7.0,3.0,1.0,11.0,2.0,0.0,10.0,0.03793103448275862,7.0,0.0,0.0,0.0,4.182707379459503,3.0271691184406193,-0.0,4.418370614661001,2.0,0.0,4.0,2.0,0.0,0.0,0.3103448275862069,0.0,4.0,5.0,1.0,0.45454545454545453,0.017241379310344827,4.0,4.0,1.0,99.0,265.0,90.0,82.0,1.0,0.0,76.0,1.0,290.0,118.0,90.0,75.0,0.1793103448275862,0.0
0.0,0.0,0.0,0.0,0.0,5.666666666666667,11.0,3.0,2.0,19.0,3.0,0.0,17.0,0.6785714285714286,11.0,0.0,0.0,0.0,0.0,3.6818808028034047,-0.0,3.9677201004744993,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.05263157894736842,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,28.0,22.0,0.0,4.0,0.21428571428571427,0.0
0.0,0.0,0.0,0.0,0.0,4.666666666666667,8.0,3.0,2.0,16.0,3.0,0.0,14.0,0.6666666666666666,8.0,0.0,0.0,0.0,0.0,3.327819531114783,-0.0,3.772055208874201,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.0625,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,24.0,18.0,0.0,4.0,0.20833333333333334,0.0
0.0,0.0,0.0,0.0,0.0,6.5,10.0,3.0,1.0,14.0,2.0,0.0,13.0,0.15053763440860216,10.0,9.0,11.0,43.0,0.0,3.3248629576173574,4.429705605756582,4.554409418649608,2.584962500721156,0.0,5.0,3.0,0.0,0.0,0.0967741935483871,0.13846153846153847,3.8,72.0,15.0,5.142857142857143,0.7741935483870968,11.0,11.0,15.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,13.0,93.0,65.0,9.0,17.0,0.20430107526881722,0.0
9.0,2.2777777777777777,0.4880952380952381,2.411764705882353,41.0,8.5,13.0,4.0,1.0,18.0,2.0,0.0,17.0,0.21428571428571427,13.0,0.0,0.0,0.0,4.161953223919208,3.350209029099897,-0.0,4.604260019226526,3.702819531114783,0.0,15.0,2.0,0.0,0.0,0.03571428571428571,0.0,7.5,17.0,2.0,0.9444444444444444,0.20238095238095238,12.0,12.0,2.0,30.0,41.0,3.0,15.0,1.0,1.0,8.0,1.0,84.0,66.0,3.0,12.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,5.666666666666667,11.0,3.0,2.0,19.0,3.0,0.0,17.0,0.6785714285714286,11.0,0.0,0.0,0.0,0.0,3.5766176449086675,-0.0,3.869331261111518,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.05263157894736842,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,28.0,22.0,0.0,4.0,0.17857142857142858,0.0
0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,2.0,23.0,3.0,0.0,21.0,0.7419354838709677,15.0,0.0,0.0,0.0,0.0,3.7622673906514943,-0.0,4.018081793978686,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.043478260869565216,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,31.0,25.0,0.0,4.0,0.2903225806451613,0.0
0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,2.0,23.0,3.0,0.0,21.0,0.71875,15.0,0.0,0.0,0.0,0.0,3.6753108689123635,-0.0,3.9681390622295662,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.043478260869565216,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,32.0,26.0,0.0,4.0,0.1875,0.0
0.0,0.0,0.0,0.0,0.0,7.666666666666667,17.0,3.0,2.0,25.0,3.0,0.0,23.0,0.7575757575757576,17.0,0.0,0.0,0.0,0.0,3.413660689688185,-0.0,3.725916088924304,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.04,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,33.0,27.0,0.0,4.0,0.24242424242424243,0.0
0.0,0.0,0.0,0.0,0.0,5.666666666666667,11.0,3.0,2.0,19.0,3.0,0.0,17.0,0.7037037037037037,11.0,0.0,0.0,0.0,0.0,3.18136632889146,-0.0,3.7541634277688813,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.05263157894736842,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,27.0,21.0,0.0,4.0,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,2.0,23.0,3.0,0.0,21.0,0.7419354838709677,15.0,0.0,0.0,0.0,0.0,3.969001629875993,-0.0,4.171465261790411,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.043478260869565216,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,31.0,25.0,0.0,4.0,0.22580645161290322,0.0
0.0,0.0,0.0,0.0,0.0,3.6666666666666665,5.0,3.0,2.0,13.0,3.0,0.0,11.0,0.5909090909090909,5.0,0.0,0.0,0.0,0.0,2.8150724101159432,-0.0,3.538310595615006,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.07692307692307693,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,22.0,16.0,0.0,4.0,0.045454545454545456,0.0
0.0,0.0,0.0,0.0,0.0,6.5,10.0,3.0,1.0,14.0,2.0,0.0,13.0,0.16091954022988506,10.0,6.0,13.0,50.0,0.0,3.3787834934861767,4.2097118148284345,4.381837319099862,0.0,0.0,0.0,1.0,0.0,,0.06896551724137931,0.09230769230769231,6.222222222222222,66.0,9.0,4.714285714285714,0.7586206896551724,13.0,13.0,10.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,9.0,87.0,67.0,6.0,12.0,0.28735632183908044,0.0
0.0,0.0,0.0,0.0,0.0,8.0,18.0,3.0,2.0,26.0,3.0,0.0,24.0,0.7428571428571429,18.0,0.0,0.0,0.0,0.0,3.8731406795131322,-0.0,4.071581588126284,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.038461538461538464,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,35.0,29.0,0.0,4.0,0.2,0.0
10.0,6.125,0.620253164556962,2.7222222222222223,98.0,4.666666666666667,9.0,6.0,2.0,16.0,3.0,1.0,13.0,0.10126582278481013,3.0,1.0,6.0,15.0,4.706048304237636,3.327819531114783,3.546439344671015,4.896580070875102,3.456564762130954,0.0,14.0,3.0,0.0625,0.0,0.03164556962025317,0.05,6.2,36.0,5.0,2.25,0.22784810126582278,12.0,12.0,5.0,82.0,98.0,3.0,25.0,2.0,1.0,13.0,4.0,158.0,128.0,5.0,21.0,0.25949367088607594,0.0
0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,2.0,23.0,3.0,0.0,21.0,0.71875,15.0,0.0,0.0,0.0,0.0,3.762267390651494,-0.0,4.093139062229566,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.043478260869565216,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,32.0,26.0,0.0,4.0,0.21875,0.0
0.0,0.0,0.0,,0.0,5.5,8.0,3.0,1.0,12.0,2.0,0.0,11.0,0.6,8.0,0.0,0.0,0.0,0.0,2.918295834054489,0.0,3.721928094887362,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,20.0,16.0,0.0,2.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,1.0,13.0,2.0,0.0,12.0,0.5909090909090909,9.0,0.0,0.0,0.0,0.0,3.180832987205441,-0.0,3.629219686524096,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.07692307692307693,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,22.0,17.0,0.0,3.0,0.18181818181818182,0.0
0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,2.0,17.0,3.0,0.0,15.0,0.68,8.0,0.0,0.0,0.0,0.0,3.8521687236032816,-0.0,4.103465189601645,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.058823529411764705,0.04,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,25.0,19.0,0.0,4.0,0.24,0.0
0.0,0.0,0.0,0.0,0.0,5.333333333333333,10.0,3.0,2.0,18.0,3.0,0.0,16.0,0.6,10.0,0.0,2.0,2.0,0.0,3.5724312513221195,1.584962500721156,3.9898980954642873,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,2.0,4.0,1.0,0.2222222222222222,0.13333333333333333,2.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,30.0,23.0,0.0,5.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,6.333333333333333,13.0,3.0,2.0,21.0,3.0,0.0,19.0,0.7,13.0,0.0,0.0,0.0,0.0,3.630412660873998,-0.0,3.9898980954642873,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.047619047619047616,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,30.0,24.0,0.0,4.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,0.0,6.5,10.0,3.0,1.0,14.0,2.0,0.0,13.0,0.13333333333333333,10.0,2.0,8.0,56.0,0.0,3.09306920777189,4.200746850537143,4.364013619727526,3.189898095464287,0.0,13.0,3.0,0.0,0.0,0.01904761904761905,0.029411764705882353,5.461538461538462,84.0,13.0,6.0,0.8,8.0,8.0,13.0,0.0,0.0,0.0,17.0,1.0,2.0,0.0,10.0,105.0,86.0,2.0,15.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,5.333333333333333,10.0,3.0,2.0,18.0,3.0,0.0,16.0,0.6923076923076923,10.0,0.0,0.0,0.0,0.0,3.3921472236645345,-0.0,3.8252517372886503,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.05555555555555555,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,26.0,20.0,0.0,4.0,0.15384615384615385,0.0
0.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,2.0,20.0,3.0,0.0,18.0,0.6896551724137931,12.0,0.0,0.0,0.0,0.0,3.484183719779189,-0.0,3.9523029776623866,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.05,0.034482758620689655,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,29.0,23.0,0.0,4.0,0.2413793103448276,0.0
0.0,0.0,0.0,0.0,0.0,2.5,3.0,2.0,1.0,6.0,2.0,0.0,5.0,0.058823529411764705,3.0,7.0,1.0,1.0,0.0,2.2516291673878226,2.9219280948873623,4.606892960291085,4.190233270111455,4.0,62.0,1.0,0.0,0.05128205128205128,0.10784313725490197,0.7,28.666666666666668,89.0,3.0,14.833333333333334,0.8725490196078431,1.0,78.0,3.0,0.0,0.0,0.0,19.0,1.0,12.0,0.0,2.0,102.0,72.0,11.0,5.0,0.2647058823529412,0.0
0.0,0.0,0.0,0.0,0.0,6.333333333333333,8.0,8.0,2.0,21.0,3.0,0.0,19.0,0.7,8.0,0.0,0.0,0.0,0.0,3.6178096843744547,-0.0,3.872905595320056,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.047619047619047616,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,30.0,24.0,0.0,4.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,4.333333333333333,7.0,3.0,2.0,15.0,3.0,0.0,13.0,0.6521739130434783,7.0,0.0,0.0,0.0,0.0,3.4565647621309536,-0.0,3.9361804341297555,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.06666666666666667,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,23.0,17.0,0.0,4.0,0.17391304347826086,0.0
0.0,0.0,0.0,0.0,0.0,8.5,14.0,3.0,1.0,18.0,2.0,0.0,17.0,0.6666666666666666,14.0,0.0,0.0,0.0,0.0,3.6835423624332306,-0.0,3.8100810205217317,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.05555555555555555,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,27.0,22.0,0.0,3.0,0.25925925925925924,0.0
0.0,0.0,0.0,0.0,0.0,5.25,8.0,3.0,3.0,24.0,4.0,0.0,21.0,0.75,8.0,0.0,0.0,0.0,0.0,3.772055208874201,-0.0,3.9681390622295662,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,1.0,0.0,0.041666666666666664,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,32.0,25.0,0.0,5.0,0.1875,0.0
0.0,0.0,0.0,0.0,0.0,8.5,14.0,3.0,1.0,18.0,2.0,0.0,17.0,0.19148936170212766,14.0,3.0,12.0,51.0,0.0,3.3921472236645345,4.12886925272655,4.191342481459958,0.9182958340544896,2.0,0.0,3.0,0.0,0.6666666666666666,0.05319148936170213,0.046153846153846156,6.222222222222222,69.0,9.0,3.8333333333333335,0.7340425531914894,12.0,12.0,9.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,11.0,94.0,72.0,5.0,11.0,0.24468085106382978,0.0
0.0,0.0,0.0,0.0,0.0,3.2,5.0,0.0,4.0,20.0,5.0,16.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.0086949695628418,-0.0,3.6314018453921717,1.0,0.0,1.0,4.0,0.8,0.0,0.5333333333333333,0.0,1.0,3.0,1.0,0.15,0.1,1.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,30.0,5.0,16.0,6.0,0.03333333333333333,1.0
0.0,0.0,0.0,0.0,0.0,2.8,5.0,0.0,4.0,18.0,5.0,14.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,3.3082708345352603,-0.0,4.140319531114783,2.584962500721156,0.0,5.0,4.0,0.7777777777777778,0.0,0.4375,0.0,2.5,7.0,2.0,0.3888888888888889,0.21875,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,32.0,9.0,14.0,7.0,0.0625,1.0
0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,19.0,5.0,15.0,0.0,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,3.050301855434983,-0.0,3.991215710201985,2.584962500721156,0.0,5.0,4.0,0.7894736842105263,0.0,0.45454545454545453,0.0,2.5,7.0,2.0,0.3684210526315789,0.21212121212121213,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,33.0,9.0,15.0,7.0,0.06060606060606061,1.0
0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,19.0,5.0,15.0,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,2.970840013101986,-0.0,3.6074753914554893,1.0,0.0,1.0,4.0,0.7894736842105263,0.0,0.5172413793103449,0.0,1.0,3.0,1.0,0.15789473684210525,0.10344827586206896,1.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,29.0,5.0,15.0,6.0,0.034482758620689655,1.0
0.0,0.0,0.0,0.0,0.0,3.2,5.0,0.0,4.0,20.0,5.0,16.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,3.1841837197791887,-0.0,4.065260267657297,2.584962500721156,0.0,5.0,4.0,0.8,0.0,0.47058823529411764,0.0,2.5,7.0,2.0,0.35,0.20588235294117646,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,34.0,9.0,16.0,7.0,0.058823529411764705,1.0
0.0,0.0,0.0,0.0,0.0,4.333333333333333,5.0,3.0,2.0,15.0,3.0,1.0,12.0,0.19736842105263158,5.0,0.0,6.0,14.0,0.0,3.5068905956085183,3.2195282822995477,4.722751158203653,4.117861029749889,22.0,13.0,3.0,0.06666666666666667,0.6111111111111112,0.3026315789473684,0.0,9.8,54.0,5.0,3.6,0.7105263157894737,6.0,32.0,5.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,3.0,76.0,43.0,23.0,8.0,0.13157894736842105,1.0
0.0,0.0,0.0,0.0,0.0,3.75,7.0,6.0,3.0,18.0,4.0,0.0,15.0,0.32727272727272727,7.0,8.0,0.0,8.0,0.0,3.4193819456463714,3.1751231351134614,4.635549713367315,3.2516291673878226,0.0,11.0,4.0,0.0,0.0,0.14545454545454545,0.47058823529411764,9.0,30.0,3.0,1.6666666666666667,0.5454545454545454,8.0,16.0,3.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,1.0,55.0,38.0,8.0,7.0,0.2,1.0
0.0,0.0,0.0,0.0,0.0,2.75,3.0,0.0,3.0,14.0,4.0,11.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,2.8962915290459277,-0.0,4.021268494903765,2.5216406363433186,0.0,7.0,3.0,0.7857142857142857,0.0,0.3793103448275862,0.0,7.0,8.0,1.0,0.5714285714285714,0.27586206896551724,7.0,7.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,29.0,11.0,11.0,5.0,0.06896551724137931,1.0
0.0,0.0,0.0,0.0,0.0,2.8,5.0,0.0,4.0,18.0,5.0,14.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,3.155221528859512,-0.0,4.054229296672174,2.584962500721156,0.0,5.0,4.0,0.7777777777777778,0.0,0.4375,0.0,2.5,7.0,2.0,0.3888888888888889,0.21875,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,32.0,9.0,14.0,7.0,0.0625,1.0
0.0,0.0,0.0,0.0,0.0,4.5,6.0,3.0,1.0,10.0,2.0,2.0,7.0,0.3125,3.0,0.0,3.0,3.0,0.0,2.9219280948873623,2.0,3.9681390622295662,2.7254805569978684,0.0,8.0,2.0,0.2,0.0,0.0625,0.0,3.6666666666666665,14.0,3.0,1.4,0.4375,5.0,5.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,32.0,23.0,2.0,5.0,0.1875,1.0
0.0,0.0,0.0,0.0,0.0,3.2,5.0,0.0,4.0,20.0,5.0,16.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,3.2841837197791888,-0.0,4.124083797069061,2.584962500721156,0.0,5.0,4.0,0.8,0.0,0.47058823529411764,0.0,2.5,7.0,2.0,0.35,0.20588235294117646,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,34.0,9.0,16.0,7.0,0.058823529411764705,1.0
0.0,0.0,0.0,0.0,0.0,5.5,8.0,3.0,1.0,12.0,2.0,0.0,11.0,0.22641509433962265,8.0,0.0,7.0,11.0,0.0,3.584962500721156,3.2359263506290326,4.388416332682238,3.5032583347756456,0.0,16.0,2.0,0.0,0.0,0.0,0.0,4.5,33.0,6.0,2.75,0.6226415094339622,7.0,7.0,6.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,3.0,53.0,43.0,0.0,8.0,0.24528301886792453,1.0
0.0,0.0,0.0,0.0,0.0,3.2,5.0,0.0,4.0,20.0,5.0,16.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,3.1464393446710153,-0.0,4.043057694064253,2.584962500721156,0.0,5.0,4.0,0.8,0.0,0.47058823529411764,0.0,2.5,7.0,2.0,0.35,0.20588235294117646,4.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,34.0,9.0,16.0,7.0,0.058823529411764705,1.0
0.0,0.0,0.0,0.0,0.0,5.333333333333333,6.0,5.0,2.0,18.0,3.0,0.0,16.0,0.46153846153846156,6.0,0.0,0.0,0.0,0.0,3.5032583347756456,-0.0,4.151073219951287,3.418295834054489,0.0,11.0,3.0,0.0,0.0,0.0,0.0,5.5,13.0,2.0,0.7222222222222222,0.3333333333333333,8.0,8.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,39.0,32.0,0.0,5.0,0.20512820512820512,1.0
0.0,0.0,0.0,0.0,0.0,4.333333333333333,6.0,2.0,2.0,15.0,3.0,6.0,7.0,0.21428571428571427,2.0,7.0,0.0,2.0,0.0,3.3232314287976203,2.7192945256669794,4.7786353391737615,4.429682606644449,3.0,30.0,3.0,0.4,0.08823529411764706,0.22857142857142856,0.5384615384615384,7.0,48.0,6.0,3.2,0.6857142857142857,3.0,30.0,6.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,4.0,70.0,43.0,16.0,9.0,0.15714285714285714,1.0
0.0,0.0,0.0,0.0,0.0,3.4,5.0,0.0,4.0,21.0,5.0,17.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,3.064969661782226,-0.0,3.667928472292449,1.0,0.0,1.0,4.0,0.8095238095238095,0.0,0.5483870967741935,0.0,1.0,3.0,1.0,0.14285714285714285,0.0967741935483871,1.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,31.0,5.0,17.0,6.0,0.03225806451612903,1.0
